"","site","year","Tmin","Tmax","Prcp"
"257","CED",1987,3.25257077625571,15.1955662100457,528.69
"258","CED",1988,2.58765938069217,14.9149499089253,598.145
"259","CED",1989,3.52901826484018,15.2253561643836,632.681666666667
"260","CED",1990,2.89682191780822,15.2734794520548,459.05
"261","CED",1991,2.13391780821918,14.2742146118721,450.723333333333
"262","CED",1992,2.09985883424408,14.6119581056466,402.746666666667
"263","CED",1993,1.5406894977169,14.4508767123288,354.571666666667
"264","CED",1994,3.00356621004566,16.4472511415525,400.915
"265","CED",1995,2.74720091324201,15.8486073059361,339.261666666667
"266","CED",1996,2.45181693989071,14.5933151183971,583.911666666667
"267","CED",1997,3.54273059360731,15.7088630136986,545.228333333333
"268","CED",1998,2.47276712328767,15.4526438356164,473.886666666667
"269","CED",1999,2.54169406392694,15.0453470319635,458.306666666667
"270","CED",2000,2.42097905282332,15.7238752276867,465.79
"271","CED",2001,2.69436529680365,15.6098219178082,350.083333333333
"272","CED",2002,3.30054337899543,15.2387671232877,660.08
"273","CED",2003,3.51591780821918,15.4991735159817,613.328333333333
"274","CED",2004,2.52095173041894,15.2010564663024,445.853333333333
"275","CED",2005,2.396,15.5088904109589,373.181666666667
"276","CED",2006,3.89988127853881,16.2738721461187,436.871666666667
"277","CED",2007,2.81528310502283,15.3000821917808,519.21
"278","CED",2008,2.99667122040073,14.4410382513661,707.486666666667
"279","CED",2009,3.54876712328767,16.0004337899543,464.751666666667
"280","CED",2010,2.80374429223744,14.0618493150685,647.438333333333
"281","CED",2011,3.76674885844749,16.0952146118721,547.856666666667
"282","CED",2012,3.09243169398907,15.6800591985428,501.566666666667
"283","CED",2013,2.82956621004566,14.3709223744292,602.341666666667
"284","CED",2014,4.05724200913242,15.8135570776256,470.536666666667
"285","CED",2015,4.04538812785388,16.306899543379,540.01
"286","CED",2016,3.72504553734062,15.7476320582878,480.656666666667
"287","CED",2017,3.57754337899543,16.7595844748858,400.818333333333
"288","CED",2018,3.72749315068493,14.9885662100457,843.843333333333
"289","CED",2019,3.3046301369863,16.2755296803653,425.96
"290","CED",2020,4.03941256830601,16.2093761384335,739.67
"291","CED",2021,3.68352511415525,15.2938584474886,607.84
"292","CED",2022,4.93924657534247,17.1730319634703,574.653333333333
"293","COR",1950,4.77954794520548,16.2119452054795,287.82
"294","COR",1951,4.02315068493151,14.2314657534247,552.25
"295","COR",1952,4.39132513661202,15.6026639344262,369.195
"296","COR",1953,4.38427397260274,15.6848493150685,322.635
"297","COR",1954,4.0231095890411,15.3370684931507,335.315
"298","COR",1955,5.67601369863014,16.0821232876712,521.77
"299","COR",1956,3.31926229508197,14.2352732240437,389.03
"300","COR",1957,4.09247945205479,15.231698630137,441.61
"301","COR",1958,4.95808219178082,15.5099726027397,366.405
"302","COR",1959,5.06860273972603,14.823904109589,661.06
"303","COR",1960,4.78274590163934,15.0422131147541,582.445
"304","COR",1961,3.37975342465753,16.9508356164384,417.31
"305","COR",1962,2.96469863013699,15.8023150684932,515.705
"306","COR",1963,2.6882602739726,14.8341369863014,526.765
"307","COR",1964,3.0716393442623,16.4408333333333,387.36
"308","COR",1965,2.77461643835616,15.6067123287671,505.105
"309","COR",1966,3.22352054794521,15.960602739726,486.325
"310","COR",1967,2.41041095890411,16.2867260273973,371.135
"311","COR",1968,2.9247131147541,15.9628415300546,476.185
"312","COR",1969,2.30984931506849,14.2239726027397,686.25
"313","COR",1970,2.06906849315068,15.8140547945205,419.315
"314","COR",1971,2.01243835616438,14.298602739726,666.315
"315","COR",1972,2.2825956284153,13.9510519125683,600.915
"316","COR",1973,2.41476712328767,15.6248082191781,414.915
"317","COR",1974,2.55413698630137,15.0968630136986,514.625
"318","COR",1975,2.60576712328767,15.2136301369863,580.535
"319","COR",1976,2.41949453551913,14.9397540983607,496.98
"320","COR",1977,2.81154794520548,15.0378082191781,614.01
"321","COR",1978,2.37119178082192,15.5678219178082,365.195
"322","COR",1979,3.21176712328767,15.6463287671233,534.27
"323","COR",1980,2.22767759562842,15.7523360655738,433.385
"324","COR",1981,2.69867123287671,16.6694931506849,344.76
"325","COR",1982,3.73365753424657,16.0884794520548,517.9
"326","COR",1983,3.57752054794521,17.0160821917808,295.805
"327","COR",1984,2.9345218579235,14.968825136612,497.01
"328","COR",1985,4.14734246575343,16.2773287671233,330.575
"329","COR",1986,3.49020547945205,16.1079726027397,503.75
"330","COR",1987,3.99675342465753,16.6065342465753,464.445
"331","COR",1988,3.24501366120219,16.3797267759563,534.35
"332","COR",1989,4.13815068493151,16.7599589041096,560.88
"333","COR",1990,3.47378082191781,16.7826164383562,379.93
"334","COR",1991,2.7502602739726,15.7517534246575,394.68
"335","COR",1992,2.70653005464481,16.1305601092896,331.75
"336","COR",1993,2.15194520547945,15.9597808219178,297.945
"337","COR",1994,3.63176712328767,17.9746438356164,341.78
"338","COR",1995,3.41684931506849,17.4654657534247,308.915
"339","COR",1996,3.18252732240437,16.1896038251366,488.145
"340","COR",1997,4.26350684931507,17.2375616438356,505.06
"341","COR",1998,3.0902602739726,16.9605068493151,395.14
"342","COR",1999,3.17447945205479,16.5445479452055,421.245
"343","COR",2000,2.95780054644809,17.2356830601093,401.01
"344","COR",2001,3.28009589041096,17.1121780821918,278.33
"345","COR",2002,3.93254794520548,16.7820684931507,597.765
"346","COR",2003,4.08520547945206,17.021602739726,548.53
"347","COR",2004,3.20357923497268,16.7431284153005,382.265
"348","COR",2005,3.00654794520548,17.1189589041096,310.465
"349","COR",2006,4.40743835616438,17.7021917808219,369.255
"350","COR",2007,3.35857534246575,16.7479452054795,463.295
"351","COR",2008,3.59920765027322,16.1446584699454,579.155
"352","COR",2009,4.07182191780822,17.7036301369863,362.425
"353","COR",2010,3.47652054794521,15.7092602739726,591.455
"354","COR",2011,4.38479452054795,17.9278630136986,434.15
"355","COR",2012,3.61534153005464,17.4995081967213,408.135
"356","COR",2013,3.44630136986301,16.1910684931507,458.925
"357","COR",2014,4.78435616438356,17.7666164383562,383.27
"358","COR",2015,4.58591780821918,18.1501369863014,451.685
"359","COR",2016,4.40747267759563,17.6175546448087,412
"360","COR",2017,4.14702739726027,18.6967808219178,307.565
"361","COR",2018,4.40395890410959,16.8474520547945,674.945
"362","COR",2019,3.91519178082192,18.090904109589,355.3
"363","COR",2020,4.60596994535519,18.1342349726776,565.005
"364","COR",2021,4.30671232876712,17.1791917808219,533.295
"365","COR",2022,5.40197260273973,19.1065616438356,426.59
"366","FAG",1950,4.91753424657534,15.1786301369863,848.536
"367","FAG",1951,4.14678356164384,13.6302684931507,1009.232
"368","FAG",1952,5.02068852459016,14.6986229508197,877.698
"369","FAG",1953,4.21902465753425,15.1958794520548,598.374
"370","FAG",1954,3.60712328767123,14.1156493150685,786.07
"371","FAG",1955,5.00757808219178,15.4367342465753,690.97
"372","FAG",1956,3.13808196721311,13.3739945355191,665.99
"373","FAG",1957,4.14164931506849,14.7356493150685,642.776
"374","FAG",1958,3.52665205479452,15.1036493150685,780.362
"375","FAG",1959,3.32887123287671,15.0929315068493,1081.14
"376","FAG",1960,2.70831147540984,14.7244098360656,1133.904
"377","FAG",1961,2.89336438356164,16.7334136986301,984.638
"378","FAG",1962,2.42073424657534,15.8040547945205,786.76
"379","FAG",1963,1.47958356164384,14.6453369863014,1024.434
"380","FAG",1964,2.39257923497268,16.1342404371585,782.096
"381","FAG",1965,2.39687671232877,15.0002465753425,967.986
"382","FAG",1966,3.63505205479452,15.2989808219178,1098.108
"383","FAG",1967,3.17948493150685,15.8037205479452,773.958
"384","FAG",1968,3.75766666666667,15.2918579234973,908.454
"385","FAG",1969,3.65715068493151,14.1360109589041,1020.588
"386","FAG",1970,3.41521095890411,15.444498630137,718.848
"387","FAG",1971,3.26923287671233,14.6683726027397,995.91
"388","FAG",1972,2.59092349726776,13.9218579234973,1079.108
"389","FAG",1973,3.19706301369863,15.3676821917808,739.944
"390","FAG",1974,2.93579726027397,14.6662684931507,902.77
"391","FAG",1975,2.89707945205479,15.0741534246575,833.002
"392","FAG",1976,2.61081967213115,15.2462950819672,904.258
"393","FAG",1977,2.79224657534247,14.8637698630137,958.794
"394","FAG",1978,1.93598904109589,15.1284657534247,924.686
"395","FAG",1979,3.52444383561644,14.5106575342466,1106.254
"396","FAG",1980,2.87956284153005,15.2790819672131,850.506
"397","FAG",1981,3.90381369863014,16.1949863013699,871.376
"398","FAG",1982,4.46168767123288,15.6950794520548,973.582
"399","FAG",1983,4.45510136986301,16.2938410958904,667.344
"400","FAG",1984,3.46146994535519,14.6033715846995,986.52
"401","FAG",1985,3.81249863013699,15.8979287671233,701.45
"402","FAG",1986,4.18921095890411,15.2575068493151,833.564
"403","FAG",1987,4.72924383561644,15.6912602739726,799.484
"404","FAG",1988,4.63425136612022,15.6139781420765,892.904
"405","FAG",1989,5.53052602739726,16.6812109589041,722.896
"406","FAG",1990,4.96879452054795,16.5149917808219,814.266
"407","FAG",1991,4.40510684931507,15.1749589041096,729.978
"408","FAG",1992,4.35022404371585,15.1410054644809,951.318
"409","FAG",1993,3.80031780821918,15.2336876712329,863.206
"410","FAG",1994,5.07900273972603,16.5186136986301,835.05
"411","FAG",1995,5.18910136986301,16.4208054794521,773.56
"412","FAG",1996,4.96687431693989,14.7385901639344,1009.78
"413","FAG",1997,6.20882191780822,16.1685753424658,939.908
"414","FAG",1998,5.20397808219178,15.2135452054795,830.002
"415","FAG",1999,5.22106301369863,14.5445369863014,951.65
"416","FAG",2000,5.26106010928962,15.4460054644809,1041.41
"417","FAG",2001,5.30092602739726,15.2654739726027,774.53
"418","FAG",2002,5.89575342465753,14.7404109589041,1315.076
"419","FAG",2003,6.30458630136986,15.3817424657534,1080.096
"420","FAG",2004,4.85868306010929,15.1843551912568,808.33
"421","FAG",2005,4.97298630136986,14.4275671232877,940.41
"422","FAG",2006,6.16454246575342,15.7606794520548,936.408
"423","FAG",2007,4.94826849315068,14.9512438356164,1103.83
"424","FAG",2008,5.01643169398907,14.2848087431694,1395.11
"425","FAG",2009,5.65885479452055,15.210701369863,1281.394
"426","FAG",2010,4.73790684931507,13.6499506849315,1139.346
"427","FAG",2011,6.36409863013699,15.9310684931507,1143.646
"428","FAG",2012,5.57517486338798,15.368131147541,1176.298
"429","FAG",2013,5.25287671232877,14.0924054794521,1620.048
"430","FAG",2014,6.23992876712329,15.3527616438356,1528.244
"431","FAG",2015,6.10724931506849,15.9020219178082,1287.168
"432","FAG",2016,5.72454644808743,15.1005191256831,1175.49
"433","FAG",2017,5.69612054794521,15.8577643835616,1223.556
"434","FAG",2018,6.0170904109589,14.9384164383562,1514.914
"435","FAG",2019,5.60518356164384,15.7125589041096,1404.702
"436","FAG",2020,6.14574316939891,16.125087431694,1180.2
"437","FAG",2021,5.48922191780822,15.6945698630137,721.442
"438","FAG",2022,6.89229589041096,17.9600821917808,528.788
"439","GUA",1950,5.27151738672287,15.4388282402529,424.041538461538
"440","GUA",1951,4.57763119072708,13.2278166491043,873.751538461539
"441","GUA",1952,4.86795292139554,13.9961958806221,709.193846153846
"442","GUA",1953,4.80953846153846,14.984478398314,528.241538461538
"443","GUA",1954,4.99757218124341,14.1428050579557,482.25
"444","GUA",1955,6.22151738672287,14.9773909378293,761.666923076923
"445","GUA",1956,3.66208701134931,12.7729928541404,626.37
"446","GUA",1957,4.60691253951528,13.9973277133825,539.835384615385
"447","GUA",1958,5.02523076923077,13.7703076923077,623.575384615385
"448","GUA",1959,5.36422760800843,13.4008872497366,789.322307692308
"449","GUA",1960,5.20029424127785,13.5652606137032,816.249230769231
"450","GUA",1961,6.33782086406744,15.2904109589041,597.613076923077
"451","GUA",1962,5.35811801896733,14.1369251844046,635.144615384615
"452","GUA",1963,4.81593888303477,13.3034646996839,835.210769230769
"453","GUA",1964,5.73915931063472,14.4979823455233,544.808461538462
"454","GUA",1965,5.22014330874605,13.6527334035827,718.291538461538
"455","GUA",1966,5.4009062170706,13.9551654373024,855.788461538462
"456","GUA",1967,5.41297787144362,13.9011759747102,535.137692307692
"457","GUA",1968,5.68206179066835,13.9237662883565,530.250769230769
"458","GUA",1969,4.7669167544784,12.5292792413066,792.07
"459","GUA",1970,5.12002318229715,13.974387776607,522.150769230769
"460","GUA",1971,4.74532771338251,12.4741348788198,698.987692307692
"461","GUA",1972,4.41018915510719,11.7494850777638,958.21
"462","GUA",1973,4.86298630136986,13.4921264488936,611.203846153846
"463","GUA",1974,4.83141833508957,13.0258672286617,517.597692307692
"464","GUA",1975,4.96988619599579,12.8586048472076,640.55
"465","GUA",1976,5.22474358974359,13.0229129886507,851.681538461538
"466","GUA",1977,5.39571970495258,12.7949715489989,799.696153846154
"467","GUA",1978,5.54147945205479,13.2800737618546,772.128461538462
"468","GUA",1979,5.79071022128556,13.2889420442571,746.593846153846
"469","GUA",1980,5.20824085750315,13.4586044556536,581.803076923077
"470","GUA",1981,5.69988408851423,14.4429968387777,594.79
"471","GUA",1982,5.64264278187566,14.255258166491,581.843846153846
"472","GUA",1983,5.41868493150685,14.7623603793467,475.450769230769
"473","GUA",1984,4.28182009247583,13.2720386717108,701.086153846154
"474","GUA",1985,5.46992623814542,14.9520779768177,434.176153846154
"475","GUA",1986,5.07693993677555,14.3413129610116,550.453846153846
"476","GUA",1987,6.04449104320337,14.8920779768177,763.696153846154
"477","GUA",1988,5.40390500210172,14.5515468684321,615.95
"478","GUA",1989,6.38453740779768,15.381822971549,845.33
"479","GUA",1990,6.0138904109589,15.2800969441517,467.576153846154
"480","GUA",1991,5.1626195995785,14.381875658588,477.562307692308
"481","GUA",1992,5.29000420344683,14.6429361076082,528.759230769231
"482","GUA",1993,4.49102212855638,13.6324889357218,591.503076923077
"483","GUA",1994,5.63294625922023,15.3761475237092,466.898461538462
"484","GUA",1995,6.18274183350896,15.7189420442571,552.630769230769
"485","GUA",1996,5.43118327028163,14.0749369482976,963.418461538462
"486","GUA",1997,6.69355532139094,15.5517133825079,929.132307692308
"487","GUA",1998,6.23464699683878,15.157856691254,611.7
"488","GUA",1999,5.69618545837724,14.8287713382508,541.305384615385
"489","GUA",2000,5.9560992013451,15.0899810844893,729.184615384615
"490","GUA",2001,6.0629272918862,15.0175637513172,598.446153846154
"491","GUA",2002,6.16350895679663,14.9647460484721,786.123846153846
"492","GUA",2003,6.50310010537408,15.5407502634352,773.937692307692
